"","Gene_Symbol","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ENSG00000164778","EN2",1.19949235734746e-16,4.1277790574682,0.429,0.021,3.2070827158399e-12
"ENSG00000146910","CNPY1",1.22326129055958e-16,3.45085905633926,0.469,0.032,3.27063371256915e-12
"ENSG00000163064","EN1",3.11458613409363e-16,2.79960184334332,0.531,0.053,8.32746894672614e-12
"ENSG00000185630","PBX1",1.70333363864728e-15,1.43997515454428,0.98,0.932,4.55420314965123e-11
"ENSG00000166664","CHRFAM7A",2.86666402970047e-15,2.39179203871333,0.551,0.068,7.66459961621015e-11
"ENSG00000185518","SV2B",2.43213156888435e-14,1.76862030351767,0.939,0.442,6.50279017572608e-10
"ENSG00000251562","MALAT1",2.95962422855682e-14,0.954883788434666,1,1,7.91314729989238e-10
"ENSG00000180176","TH",3.04479684703225e-14,3.18836637292126,0.735,0.179,8.14087332991013e-10
"ENSG00000065485","PDIA5",3.2420934612069e-14,2.51608678890706,0.612,0.116,8.66838528722889e-10
"ENSG00000134443","GRP",3.7229874362332e-14,6.18193342522002,0.286,0,9.9541515082567e-10
"ENSG00000218672",NA,4.12992142864098e-14,2.83560762891747,0.388,0.021,1.10421709237574e-09
"ENSG00000112218","GPR63",5.11094683225121e-14,1.75227329480683,0.735,0.153,1.36651385453901e-09
"ENSG00000228696","ARL17A",6.66711602670101e-14,2.29364784184261,0.735,0.195,1.78258681205905e-09
"ENSG00000036565","SLC18A1",1.99464590307341e-13,3.40012889251327,0.429,0.042,5.33308475104739e-09
"ENSG00000253832",NA,5.7952378980166e-13,4.71277242391103,0.286,0.005,1.5494727567927e-08
"ENSG00000173068","BNC2",9.74726611581071e-13,1.77035461585605,0.694,0.195,2.60612654138431e-08
"ENSG00000226383","LINC01876",1.04817863570153e-12,1.46521465970842,0.857,0.316,2.80251521827517e-08
"ENSG00000128573","FOXP2",1.2593237575521e-12,1.42840801861875,0.98,0.442,3.36705393056705e-08
"ENSG00000087903","RFX2",1.3385282566008e-12,2.49936016963075,0.673,0.174,3.57882299967356e-08
"ENSG00000165646","SLC18A2",2.20738268147813e-12,1.54590154808702,0.755,0.2,5.90187907546807e-08
"ENSG00000169783","LINGO1",2.31156271851783e-12,-1.94472486669751,0.633,0.874,6.18042524050111e-08
"ENSG00000085563","ABCB1",2.65591731122168e-12,2.16779283957101,0.51,0.079,7.1011261150134e-08
"ENSG00000170011","MYRIP",4.77955605143299e-12,1.26253339865617,0.98,0.837,1.27790990147164e-07
"ENSG00000139083","ETV6",1.85980889856792e-11,2.01736822463215,0.735,0.232,4.97257105210103e-07
"ENSG00000099622","CIRBP",2.36896547888456e-11,-3.02512947908597,0.265,0.716,6.33390300089364e-07
"ENSG00000225930","LINC02249",3.39421915996064e-11,3.46940315067756,0.347,0.032,9.07512376798676e-07
"ENSG00000198130","HIBCH",5.09592645894208e-11,1.02528117026673,0.959,0.789,1.36249785732734e-06
"ENSG00000188803","SHISA6",8.46358419456546e-11,2.08342619892707,0.816,0.4,2.26290850610097e-06
"ENSG00000179241","LDLRAD3",1.27547450611194e-10,1.61031156941485,0.755,0.289,3.41023618699148e-06
"ENSG00000225968","ELFN1",1.60214879046253e-10,2.29982259720835,0.49,0.095,4.28366522105967e-06
"ENSG00000150361","KLHL1",2.23180996335737e-10,1.26723911572209,0.959,0.863,5.9671902990286e-06
"ENSG00000268654","MIMT1",2.75851608787941e-10,2.74671410437057,0.347,0.037,7.37544446416318e-06
"ENSG00000171444","MCC",2.9626562548287e-10,1.23025081676528,0.898,0.4,7.92125402853549e-06
"ENSG00000164330","EBF1",3.07253335237323e-10,1.241733783704,0.816,0.305,8.2150324242403e-06
"ENSG00000259974","LINC00261",4.44625022818138e-10,4.23027133035826,0.224,0.005,1.18879392350886e-05
"ENSG00000164199","ADGRV1",4.69394285374563e-10,1.00178879021629,0.959,0.737,1.25501950080597e-05
"ENSG00000257191",NA,5.27520980610228e-10,2.10149359624907,0.469,0.089,1.41043284585757e-05
"ENSG00000118785","SPP1",7.18771150497858e-10,2.1295161732542,0.531,0.116,1.92177842508612e-05
"ENSG00000214357","NEURL1B",7.65709189109346e-10,2.17171416846762,0.388,0.053,2.04727665892166e-05
"ENSG00000108001","EBF3",1.10659544953563e-09,1.2017311887668,0.898,0.405,2.95870425342342e-05
"ENSG00000183454","GRIN2A",1.1857103585277e-09,1.90520027243385,0.857,0.468,3.1702337855955e-05
"ENSG00000102024","PLS3",1.42705027239005e-09,1.70858806881393,0.449,0.079,3.81550431328929e-05
"ENSG00000238083","LRRC37A",1.74355503098398e-09,1.43317829988041,0.714,0.216,4.66174308634187e-05
"ENSG00000213366","GSTM2",1.9211279839969e-09,3.89490508643022,0.184,0,5.1365198908125e-05
"ENSG00000157542","KCNJ6",1.99748186269082e-09,0.289601241898059,1,0.705,5.34066725627643e-05
"ENSG00000057704","TMCC3",2.51549501960693e-09,1.72831001037039,0.694,0.274,6.72567903392304e-05
"ENSG00000166250","CLMP",2.77731154029467e-09,1.60988354246561,0.633,0.189,7.42569786528585e-05
"ENSG00000006116","CACNG3",3.62524543681902e-09,1.3131297717052,0.755,0.305,9.69281872442301e-05
"ENSG00000082684","SEMA5B",3.89548509006609e-09,2.49772413593777,0.429,0.084,0.000104153584853097
"ENSG00000076770","MBNL3",3.994181696562e-09,3.30014095411883,0.265,0.021,0.000106792436020978
"ENSG00000253535",NA,4.76335087740142e-09,1.1489022457652,0.939,0.695,0.000127357712409082
"ENSG00000153944","MSI2",4.87818715979176e-09,0.959359467120411,0.98,0.789,0.000130428090091352
"ENSG00000104327","CALB1",5.00721137977278e-09,2.26617222304118,0.408,0.074,0.000133877810660985
"ENSG00000271254","LOC124905564",5.48016495454466e-09,3.12623261655215,0.327,0.042,0.00014652317038966
"ENSG00000266554","LINC01443",5.67764912435627e-09,2.2717232005393,0.429,0.084,0.000151803304637914
"ENSG00000172530","BANP",5.95831198093834e-09,1.43441133919107,0.755,0.3,0.000159307387434348
"ENSG00000171004","HS6ST2",6.00169119994737e-09,1.63993948857957,0.837,0.384,0.000160467217612993
"ENSG00000261064","LINC02256",6.33160328302647e-09,1.4755437402522,0.878,0.479,0.000169288076978279
"ENSG00000147432","CHRNB3",8.50294543861672e-09,1.93905060809124,0.449,0.1,0.000227343252192295
"ENSG00000163297","ANTXR2",9.24333903406057e-09,2.08424873642861,0.449,0.1,0.000247139155753678
"ENSG00000101144","BMP7",9.54714428334232e-09,2.32397688466182,0.327,0.042,0.000255261996703724
"ENSG00000146090","RASGEF1C",9.85264389403671e-09,2.6134113437829,0.408,0.084,0.000263430139794859
"ENSG00000159307","SCUBE1",9.90237139962628e-09,1.98069955165834,0.469,0.105,0.000264759704111808
"ENSG00000002587","HS3ST1",9.90991890227723e-09,2.65232521641349,0.306,0.037,0.000264961501690186
"ENSG00000203808","POPDC1-AS1",1.01835875760194e-08,2.45466829559828,0.306,0.037,0.00027227858102003
"ENSG00000145934","TENM2",1.0584891962326e-08,-1.61742871073162,0.918,0.953,0.000283008256396711
"ENSG00000072315","TRPC5",1.12532313436597e-08,1.56330280250105,0.857,0.5,0.000300877646435429
"ENSG00000154975","CA10",1.21191127907707e-08,-2.2318482886655,0.204,0.679,0.000324028718686836
"ENSG00000135905","DOCK10",1.21738112762208e-08,1.24164332414224,0.857,0.589,0.000325491192092314
"ENSG00000261227",NA,1.37841969605428e-08,2.24073713174001,0.469,0.116,0.000368548074134033
"ENSG00000197892","KIF13B",1.49368145262504e-08,1.25382432511709,0.735,0.263,0.000399365609988358
"ENSG00000247765",NA,1.51387913273311e-08,1.85313509207227,0.408,0.074,0.000404765863718851
"ENSG00000149295","DRD2",1.62745973452612e-08,1.87765980090519,0.612,0.237,0.000435133909220248
"ENSG00000100504","PYGL",1.65899199812901e-08,2.21818413418755,0.388,0.068,0.000443564690539753
"ENSG00000167081","PBX3",1.8780389635036e-08,1.09076957391,0.939,0.616,0.000502131277671958
"ENSG00000258784",NA,1.92577084251826e-08,2.14731197980907,0.347,0.053,0.000514893350164106
"ENSG00000137672","TRPC6",1.95788911613881e-08,1.81055752931181,0.531,0.168,0.000523480812982033
"ENSG00000152952","PLOD2",2.14854436574261e-08,1.2785779295841,0.735,0.274,0.000574456307068602
"ENSG00000233559","LINC00513",2.18042758482636e-08,1.54484512658097,0.735,0.305,0.000582980923355023
"ENSG00000283154","IQCJ-SCHIP1",2.25385303351259e-08,0.972696161517506,1,0.932,0.000602612685570261
"ENSG00000059588","TARBP1",2.60479895599005e-08,-1.34702812740072,0.816,0.847,0.000696445096863059
"ENSG00000169282","KCNAB1",2.67344148053055e-08,1.35850063984871,0.837,0.458,0.000714798048649453
"ENSG00000214293","APTR",3.04217807099868e-08,1.35459178363179,0.653,0.216,0.000813387150842917
"ENSG00000229195",NA,3.08311951100872e-08,2.71201576567143,0.327,0.047,0.000824333663658403
"ENSG00000138315","OIT3",3.11910452227549e-08,3.39611865542406,0.184,0.005,0.000833954976120799
"ENSG00000136944","LMX1B",3.28970977660646e-08,1.40624259769632,0.755,0.311,0.000879569702971269
"ENSG00000258455",NA,3.36585532106366e-08,3.11116429582623,0.184,0.005,0.00089992873719279
"ENSG00000105854","PON2",3.41675386823654e-08,2.0527204257016,0.469,0.126,0.000913537481750405
"ENSG00000133460","SLC2A11",3.74243800582336e-08,3.44835469639995,0.204,0.011,0.00100061564961699
"ENSG00000258637",NA,3.91820250510795e-08,2.83498113682402,0.327,0.053,0.00104760980379071
"ENSG00000138449","SLC40A1",3.95118272990832e-08,1.85212619470055,0.327,0.047,0.00105642772649559
"ENSG00000214772",NA,4.02110960607062e-08,1.7662730813794,0.367,0.063,0.0010751240753751
"ENSG00000261621",NA,4.03871478959524e-08,1.25603175775867,0.714,0.247,0.00107983117329408
"ENSG00000100490","CDKL1",4.04960947846535e-08,1.23372004670598,0.755,0.311,0.00108274408625728
"ENSG00000260232",NA,4.21070334175169e-08,1.46015693661215,0.551,0.153,0.00112581575248415
"ENSG00000081148","IMPG2",4.21316787865874e-08,1.79754546032105,0.469,0.121,0.00112647469571699
"ENSG00000162620","LRRIQ3",4.36110741125511e-08,1.70710698252932,0.327,0.047,0.00116602928854728
"ENSG00000168772","CXXC4",4.53857647807534e-08,1.14355626769361,0.898,0.437,0.001213479192943
"ENSG00000082556","OPRK1",4.70884687983682e-08,1.75463494035391,0.429,0.095,0.00125900439026197
"ENSG00000247828","TMEM161B-DT",5.15029719502258e-08,0.863053488716095,0.98,0.816,0.00137703496103319
"ENSG00000073849","ST6GAL1",5.45333737489041e-08,1.29284890324053,0.714,0.263,0.00145805881392445
"ENSG00000120063","GNA13",5.70526017426548e-08,1.0577220118746,0.673,0.216,0.00152541541279336
"ENSG00000176105","YES1",5.82321951354356e-08,2.03595511060809,0.408,0.084,0.00155695420133614
"ENSG00000005981","ASB4",6.22331796737928e-08,2.56444597865398,0.347,0.063,0.0016639285249382
"ENSG00000147251","DOCK11",6.4163982030614e-08,1.27358718471617,0.796,0.358,0.00171555238755253
"ENSG00000174417","TRHR",6.98338070503407e-08,2.39058609545511,0.327,0.053,0.00186714649910496
"ENSG00000175164","ABO",7.61773034779929e-08,1.36709727220082,0.551,0.158,0.0020367525630911
"ENSG00000206432","TMEM200C",8.02042865843047e-08,1.49700318840846,0.49,0.121,0.00214442201040455
"ENSG00000101871","MID1",8.12734716690445e-08,1.79952107953959,0.694,0.321,0.00217300881201524
"ENSG00000173376","NDNF",8.48701509289076e-08,2.30635402432517,0.306,0.047,0.0022691732253862
"ENSG00000258754",NA,8.70331521194673e-08,2.23413187671862,0.286,0.037,0.0023270053882182
"ENSG00000267042",NA,8.70956289635229e-08,1.27452309814781,0.51,0.137,0.00232867583159771
"ENSG00000147481","SNTG1",9.09995495644344e-08,1.25462274259846,0.939,0.926,0.00243305495670428
"ENSG00000179981","TSHZ1",9.44720442426552e-08,1.32277325378656,0.735,0.316,0.00252589904691587
"ENSG00000101935","AMMECR1",9.85909364424486e-08,1.44943454045277,0.755,0.4,0.00263602586766175
"ENSG00000135535","CD164",1.02279355168738e-07,1.29260983098006,0.571,0.168,0.00273464311914654
"ENSG00000163110","PDLIM5",1.04701289345041e-07,2.1045285488593,0.51,0.142,0.00279939837321836
"ENSG00000121104","FAM117A",1.11385955909538e-07,1.34223581273998,0.429,0.095,0.00297812630315331
"ENSG00000198722","UNC13B",1.16568480542769e-07,1.25611969399578,0.898,0.384,0.00311669146427203
"ENSG00000139865","TTC6",1.19408523992776e-07,0.804104924950315,0.939,0.521,0.00319262570599484
"ENSG00000170624","SGCD",1.23930945190035e-07,1.06161921989923,0.918,0.674,0.00331354168154597
"ENSG00000145248","SLC10A4",1.26574318021179e-07,2.59784123806344,0.265,0.032,0.00338421754093227
"ENSG00000175344","CHRNA7",1.33431152243922e-07,1.75977812606945,0.51,0.153,0.00356754871754575
"ENSG00000137942","FNBP1L",1.33718868707058e-07,1.26711076059958,0.898,0.574,0.00357524139262061
"ENSG00000261794","GOLGA8H",1.34877650783784e-07,3.75519857956613,0.143,0,0.00360622374900605
"ENSG00000101670","LIPG",1.34877650783784e-07,4.4236281816211,0.143,0,0.00360622374900605
"ENSG00000253704","VIRMA-DT",1.34929984632e-07,1.180937401404,0.347,0.058,0.00360762299910578
"ENSG00000145725","PPIP5K2",1.37066864358062e-07,0.806264448684493,0.918,0.668,0.0036647567523415
"ENSG00000224363",NA,1.391383038211e-07,-1.25292710676836,0.837,0.868,0.00372014082926476
"ENSG00000156076","WIF1",1.41276046435153e-07,1.51934995378788,0.367,0.068,0.00377729765353668
"ENSG00000196581","AJAP1",1.4190070904512e-07,1.21746858081949,0.796,0.405,0.00379399925773938
"ENSG00000133740","E2F5",1.43640235840403e-07,2.1566184950146,0.367,0.074,0.00384050898566487
"ENSG00000258785",NA,1.57033001567574e-07,1.85825251779403,0.388,0.079,0.00419859136291223
"ENSG00000172554","SNTG2",1.58120672490626e-07,2.92280437369668,0.51,0.174,0.00422767242038187
"ENSG00000160049","DFFA",1.75705845802625e-07,1.07391539066854,0.653,0.211,0.00469784719922478
"ENSG00000153531","ADPRHL1",1.77599243268121e-07,1.83024755115433,0.367,0.074,0.00474847096725974
"ENSG00000103381","CPPED1",1.78270777354135e-07,2.05918895766549,0.551,0.174,0.0047664257741175
"ENSG00000255580",NA,1.86710521384452e-07,2.25226173185299,0.347,0.068,0.00499207921025608
"ENSG00000070601","FRMPD1",1.91307682557227e-07,1.93104478879395,0.551,0.179,0.00511499350853257
"ENSG00000203721","LINC00862",1.9775874630517e-07,1.32121618381392,0.49,0.126,0.00528747559996133
"ENSG00000131781","FMO5",1.98688500866764e-07,1.10528168500746,0.245,0.026,0.00531233444767467
"ENSG00000204832","ST8SIA6-AS1",2.09966119775796e-07,2.92402602319913,0.224,0.021,0.00561386414444546
"ENSG00000162999","DUSP19",2.10440228360481e-07,1.84811227499497,0.265,0.032,0.00562654038567417
"ENSG00000237074",NA,2.16062679536051e-07,2.38021041074809,0.245,0.026,0.00577686786275539
"ENSG00000105829","BET1",2.1678139880611e-07,1.63677222369382,0.49,0.137,0.00579608425987897
"ENSG00000104381","GDAP1",2.22656716908448e-07,0.734842025988208,0.959,0.847,0.00595317263998116
"ENSG00000273702",NA,2.22761799271978e-07,3.01195351722055,0.224,0.021,0.00595598222713488
"ENSG00000140931","CMTM3",2.32008769812082e-07,4.45904794806878,0.163,0.005,0.00620321847846563
"ENSG00000282440",NA,2.32067640975216e-07,1.07648414559945,0.49,0.126,0.00620479251675436
"ENSG00000185565","LSAMP",2.41151870023503e-07,0.619868851753841,1,0.979,0.00644767754881841
"ENSG00000110436","SLC1A2",2.45066608938866e-07,1.17522875357222,0.837,0.453,0.00655234592319846
"ENSG00000165731","RET",2.4512316338908e-07,1.42085596614708,0.776,0.384,0.00655385801953384
"ENSG00000231595",NA,2.63804114907244e-07,2.77489976334776,0.204,0.016,0.00705333062027499
"ENSG00000283496","ZNF511-PRAP1",2.64939423790158e-07,1.84725749556682,0.408,0.1,0.00708368537387747
"ENSG00000138395","CDK15",2.72221152485965e-07,2.93405439506605,0.204,0.016,0.00727837695401726
"ENSG00000272663",NA,2.7984548382624e-07,2.83643150376909,0.163,0.005,0.00748222870106219
"ENSG00000131979","GCH1",2.87931832312618e-07,1.60234986814612,0.592,0.211,0.00769843340054248
"ENSG00000164749","HNF4G",2.93162055060369e-07,1.82704586010319,0.367,0.079,0.0078382738661491
"ENSG00000179242","CDH4",2.94658034533742e-07,1.20124500624004,0.959,0.647,0.00787827186932867
"ENSG00000240032","LNCSRLR",2.99057714143031e-07,2.91719214855131,0.204,0.016,0.00799590610304222
"ENSG00000163703","CRELD1",2.99294433268909e-07,1.28580813436105,0.796,0.353,0.00800223526231081
"ENSG00000196083","IL1RAP",3.0357226402804e-07,1.38296243330434,0.531,0.158,0.0081166116233177
"ENSG00000114473","DRC9",3.05434688449601e-07,1.97034666836477,0.367,0.079,0.00816640726507698
"ENSG00000224842","LMX1B-DT",3.11087805188292e-07,0.933663231414815,0.449,0.105,0.00831755464731936
"ENSG00000146233","CYP39A1",3.12957363449921e-07,1.81343026862349,0.347,0.068,0.00836754102656054
"ENSG00000235545","DOCK7-DT",3.15465136942089e-07,1.44539642233194,0.347,0.063,0.00843459136642064
"ENSG00000107201","RIGI",3.25454734997952e-07,1.11682353460689,0.551,0.174,0.00870168324964024
"ENSG00000109016","DHRS7B",3.26303760049671e-07,1.11300328114394,0.694,0.263,0.00872438363244804
"ENSG00000235904","RBMS3-AS3",3.28983594483169e-07,2.74233862957706,0.327,0.063,0.00879603436569648
"ENSG00000070010","UFD1",3.39608434097093e-07,1.31071372447481,0.449,0.116,0.00908011070245397
"ENSG00000142192","APP",3.48152566475551e-07,0.514028972545769,1,0.932,0.00930855516985682
"ENSG00000156206","CFAP161",3.56388414601199e-07,1.31191882440844,0.673,0.263,0.00952875704119227
"ENSG00000230223","ATXN8OS",3.59778578432145e-07,1.50602461019776,0.531,0.163,0.00961939985154026
"ENSG00000198108","CHSY3",3.65369341972739e-07,1.13032963987351,0.959,0.663,0.00976888009632513
"ENSG00000077157","PPP1R12B",3.6750414696031e-07,0.743317101451815,0.939,0.826,0.0098259583772778
"ENSG00000166750","SLFN5",4.19937963117361e-07,2.12165227050128,0.265,0.037,0.0112278813198689
"ENSG00000109046","WSB1",4.31474687681473e-07,-1.00817157523643,0.898,0.884,0.0115363387245396
"ENSG00000126804","ZBTB1",4.34468645060484e-07,0.936714598198401,0.857,0.411,0.0116163881629822
"ENSG00000166439","RNF169",4.49507901078468e-07,0.848372469823961,0.857,0.4,0.012018492751135
"ENSG00000155530","LRGUK",4.52302197264804e-07,1.58357191846837,0.49,0.153,0.0120932038482691
"ENSG00000144671","SLC22A14",4.5979914784507e-07,2.03343991384185,0.408,0.1,0.0122936498159336
"ENSG00000135828","RNASEL",4.76448686734548e-07,2.15380471055249,0.265,0.037,0.0127388085372216
"ENSG00000121005","CRISPLD1",4.99796881479544e-07,1.75914286200211,0.49,0.153,0.0133630692201186
"ENSG00000185070","FLRT2",5.53289606349347e-07,1.07876533719192,0.939,0.632,0.0147933042049625
"ENSG00000131094","C1QL1",5.75810287587242e-07,1.14377530387975,0.531,0.163,0.0153954396592201
"ENSG00000271826","PLS3-AS1",5.82420772403037e-07,2.00165964787612,0.265,0.037,0.01557218419174
"ENSG00000134532","SOX5",5.85588757543981e-07,1.44358579239981,0.714,0.316,0.0156568866104534
"ENSG00000185869","ZNF829",5.89329025437189e-07,1.6344760089556,0.347,0.068,0.0157568901531141
"ENSG00000143127","ITGA10",6.44478471076195e-07,3.29295577449502,0.224,0.026,0.0172314208811642
"ENSG00000127922","SEM1",6.5435791586865e-07,0.873952929962459,0.898,0.474,0.0174955675965801
"ENSG00000233184","DPH5-DT",6.77852155429759e-07,1.16433070679663,0.449,0.121,0.0181237330797255
"ENSG00000140022","STON2",7.12312397018914e-07,1.01830400149116,0.755,0.311,0.0190450965590947
"ENSG00000158258","CLSTN2",7.78930383733214e-07,1.03394537957682,0.918,0.595,0.0208262616698749
"ENSG00000198908","GPRASP3",7.80486180608632e-07,1.01223964991722,0.714,0.337,0.020867859010933
"ENSG00000035115","SH3YL1",7.82558689925631e-07,0.851692078482433,0.918,0.521,0.0209232716925416
"ENSG00000089199","CHGB",8.02500176368206e-07,1.70475122023317,0.633,0.268,0.0214564472155567
"ENSG00000235358","SCMH1-DT",8.02687880982331e-07,1.34480966305161,0.531,0.168,0.0214614658738246
"ENSG00000171951","SCG2",8.03339964745078e-07,0.851776292921815,0.898,0.647,0.0214789006373892
"ENSG00000258663",NA,8.08745499923704e-07,1.30278739358498,0.653,0.247,0.0216234284314601
"ENSG00000132854","KANK4",8.12020621176543e-07,0.884704057186625,0.653,0.242,0.0217109953483972
"ENSG00000153234","NR4A2",8.47441036268714e-07,1.12585678803302,0.633,0.247,0.0226580309867166
"ENSG00000080200","CRYBG3",8.84093415522867e-07,1.40133872001662,0.449,0.126,0.0236380056508349
"ENSG00000148488","ST8SIA6",9.47009696257876e-07,0.98927399797374,0.816,0.453,0.0253201982488468
"ENSG00000198795","ZNF521",9.66505374898273e-07,1.00988541942623,0.735,0.321,0.0258414542086551
"ENSG00000258733","LINC02328",1.000962626707e-06,1.08623970823376,0.286,0.047,0.0267627377502652
"ENSG00000133863","TEX15",1.06574745494563e-06,1.77185301573923,0.449,0.132,0.0284948897028814
"ENSG00000229797","LOC124907890",1.08393254171313e-06,2.35672507993664,0.224,0.026,0.0289811043677839
"ENSG00000136451","VEZF1",1.1079821280389e-06,1.2090272341556,0.49,0.137,0.029624118157376
"ENSG00000128849","CGNL1",1.10858936011009e-06,3.98694084904365,0.204,0.021,0.0296403537212636
"ENSG00000256628","ZBTB11-AS1",1.11539195040482e-06,3.52627736479664,0.122,0,0.0298222345779737
"ENSG00000232949",NA,1.11539195040482e-06,3.95288336543391,0.122,0,0.0298222345779737
"ENSG00000236544","EN2-DT",1.11539195040482e-06,4.00966662029681,0.122,0,0.0298222345779737
"ENSG00000267458",NA,1.11539195040482e-06,3.43037684754776,0.122,0,0.0298222345779737
"ENSG00000229533",NA,1.11539195040482e-06,3.51273835432247,0.122,0,0.0298222345779737
"ENSG00000273492","APP-DT",1.14391897704538e-06,2.15379452805182,0.388,0.095,0.0305849616892623
"ENSG00000147679","UTP23",1.22867301178996e-06,1.10777234944181,0.735,0.342,0.0328510303162283
"ENSG00000267586","LINC00907",1.25041407277264e-06,1.13938004572624,0.469,0.137,0.0334323210637222
"ENSG00000239268","LINC03051",1.26295861480452e-06,0.553874607354664,1,0.911,0.0337677244840285
"ENSG00000130147","SH3BP4",1.30574353997346e-06,2.27542135015605,0.388,0.105,0.0349116650282703
"ENSG00000047648","ARHGAP6",1.30634227081233e-06,1.20442927537199,0.878,0.479,0.0349276732947092
"ENSG00000241397",NA,1.31714998593682e-06,2.5165982122029,0.204,0.021,0.0352166391739927
"ENSG00000173960","UBXN2A",1.33855773877656e-06,0.869763199793111,0.878,0.479,0.0357890182616688
"ENSG00000106686","SPATA6L",1.34012325126211e-06,0.80862210941218,0.816,0.353,0.0358308753689951
"ENSG00000168301","KCTD6",1.36962589310456e-06,1.20504683748005,0.49,0.142,0.0366196875039367
"ENSG00000109805","NCAPG",1.39553616446525e-06,2.02554171816979,0.306,0.058,0.0373124504293075
"ENSG00000143147","GPR161",1.41122790227854e-06,1.34939073815775,0.551,0.179,0.0377320004232213
"ENSG00000158813","EDA",1.41698803086653e-06,1.7227252136976,0.592,0.258,0.0378860089812785
"ENSG00000168569","TMEM223",1.49011618066232e-06,2.21996226481136,0.367,0.089,0.0398412363223685
"ENSG00000172171","TEFM",1.50053410559522e-06,1.06674563462986,0.571,0.184,0.0401197803812994
"ENSG00000198682","PAPSS2",1.53218823189022e-06,3.53940602315548,0.245,0.037,0.0409661167560489
"ENSG00000240499",NA,1.54380008493108e-06,2.41515705365633,0.286,0.053,0.0412765828708023
"ENSG00000154330","PGM5",1.55189052126365e-06,3.62896383422235,0.184,0.016,0.0414928968670263
"ENSG00000183580","FBXL7",1.56034816398974e-06,1.11766919749578,0.633,0.268,0.0417190288605938
"ENSG00000260392",NA,1.60835037093997e-06,1.61107225297521,0.327,0.068,0.0430024638678221
"ENSG00000152784","PRDM8",1.67427676011119e-06,1.32118284188078,0.347,0.074,0.0447651377350929
"ENSG00000283361","CFAP97D2",1.84286221240081e-06,2.0375682989635,0.286,0.053,0.0492726069729605
"ENSG00000249001","DMP1-AS1",1.90232224990451e-06,3.9114120299474,0.143,0.005,0.0508623899956969
"ENSG00000152931","PART1",1.90232224990451e-06,4.56217661719252,0.143,0.005,0.0508623899956969
"ENSG00000259106",NA,1.90617605056957e-06,2.27394679048622,0.204,0.021,0.0509654290640785
"ENSG00000267270","PARD6G-AS1",1.93021897394953e-06,1.13542721169691,0.469,0.142,0.0516082647064887
"ENSG00000152642","GPD1L",1.96257293156921e-06,0.981290164093469,0.653,0.242,0.052473312471366
"ENSG00000184349","EFNA5",2.03714905343632e-06,1.14339890693072,0.898,0.653,0.0544672542417269
"ENSG00000179051","RCC2",2.05307363366599e-06,1.55363779006832,0.367,0.084,0.0548930297433277
"ENSG00000176884","GRIN1",2.08222369739135e-06,-1.04229286441773,0.959,0.947,0.0556724149971524
"ENSG00000160293","VAV2",2.14187937298161e-06,1.35048433870297,0.776,0.379,0.0572674287954094
"ENSG00000101188","NTSR1",2.32527616582066e-06,1.4292186294574,0.429,0.121,0.062170908845547
"ENSG00000073711","PPP2R3A",2.46264749289533e-06,1.23564235704491,0.816,0.453,0.0658438060175424
"ENSG00000254733",NA,2.5034143001193e-06,1.77548413266477,0.449,0.142,0.0669337881422897
"ENSG00000259639",NA,2.52070412200602e-06,2.11252883744705,0.184,0.016,0.067396066110075
"ENSG00000198826","ARHGAP11A",2.59749466990049e-06,1.50937463197813,0.184,0.016,0.0694492149891295
"ENSG00000270019",NA,2.60696281370682e-06,2.6711597520567,0.163,0.011,0.0697023647500793
"ENSG00000166450","PRTG",2.64356849363158e-06,1.86811358918803,0.327,0.074,0.0706810908142275
"ENSG00000173114","LRRN3",2.81326233027886e-06,1.10901302788304,0.816,0.411,0.0752181949246659
"ENSG00000172995","ARPP21",2.8149155798662e-06,-2.69830977158202,0.367,0.626,0.0752623978588826
"ENSG00000100095","SEZ6L",2.82760330723408e-06,0.660209600654532,0.939,0.805,0.0756016296255175
"ENSG00000144619","CNTN4",2.83572246249508e-06,-1.76069751938939,0.571,0.805,0.0758187114797308
"ENSG00000100578","KIAA0586",2.91271321132373e-06,0.873491407009746,0.837,0.568,0.0778772131311625
"ENSG00000133121","STARD13",2.93109762170551e-06,1.02945975474961,0.735,0.342,0.0783687571115402
"ENSG00000185053","SGCZ",2.96641360763895e-06,-1.77324593611735,0.388,0.753,0.0793130006274426
"ENSG00000164105","SAP30",3.01465278256505e-06,1.91881994316274,0.306,0.063,0.0806027714474419
"ENSG00000080709","KCNN2",3.07911114576688e-06,0.968888412097335,0.694,0.305,0.082326194704369
"ENSG00000173821","RNF213",3.10477877106414e-06,1.34345636273454,0.531,0.179,0.083012470001942
"ENSG00000144645","OSBPL10",3.12866854829251e-06,1.17587076072627,0.776,0.463,0.0836512109756969
"ENSG00000044574","HSPA5",3.15104438380868e-06,1.49141490475506,0.531,0.179,0.0842494736898926
"ENSG00000167842","MIS12",3.1798021635434e-06,1.98634444398937,0.286,0.053,0.0850183704466598
"ENSG00000166261","ZNF202",3.19703943076496e-06,1.3018464493158,0.429,0.121,0.0854792432603627
"ENSG00000120662","MTRF1",3.21311888377697e-06,1.57141784568279,0.429,0.126,0.0859091595955449
"ENSG00000250062","MAPK10-AS1",3.25124767690123e-06,1.5232061429398,0.367,0.089,0.0869286091373083
