"","Gene_Symbol","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"MOBP","MOBP",3.92936356479352e-275,-1.60441303227498,0.95,0.998,1.05059393631884e-270
"NEAT1","NEAT1",6.49212505991188e-247,1.24644404632303,0.999,0.996,1.73579947726864e-242
"PLEKHH1","PLEKHH1",1.45355966299935e-191,-0.848964245333535,0.975,0.993,3.88638247096137e-187
"SLC38A2","SLC38A2",1.12637326541543e-149,1.69066778765434,0.836,0.517,3.01158419974123e-145
"QDPR","QDPR",1.1437437110223e-144,1.260754740757,0.947,0.81,3.05802756016033e-140
"HSPA1A","HSPA1A",2.24929314768586e-135,2.08410733949537,0.769,0.431,6.01393508896769e-131
"POLR2F","POLR2F",1.22855850853366e-134,-1.22160489411296,0.771,0.945,3.28479688426645e-130
"ZFYVE16","ZFYVE16",3.76724639169555e-134,-0.943978175856768,0.9,0.976,1.00724866774764e-129
"CARNS1","CARNS1",1.20776892706815e-133,-1.0247269823009,0.844,0.977,3.22921178030212e-129
"FBXO2","FBXO2",9.44295948297538e-127,2.21448624125913,0.645,0.267,2.52476407696313e-122
"JAKMIP3","JAKMIP3",1.39751410126117e-126,1.09493328246887,0.941,0.803,3.73653345254199e-122
"CDKL1","CDKL1",1.82998153521916e-123,1.65123011225434,0.781,0.465,4.89282163071546e-119
"USP31","USP31",1.44847885814272e-119,0.902229951381264,0.965,0.901,3.87279792301618e-115
"LMCD1-AS1","LMCD1-AS1",3.15041198429008e-116,-0.834285457714162,0.945,0.982,8.42325652239638e-112
"OGFRL1","OGFRL1",3.37075354176134e-116,2.96944778194512,0.617,0.29,9.0123837446073e-112
"COL18A1","COL18A1",1.48309964008925e-112,-0.926759391508927,0.803,0.949,3.96536350770664e-108
"MSRA","MSRA",1.50994024505037e-112,1.05340941816268,0.964,0.826,4.03712723319118e-108
"DPYD","DPYD",1.01615803114761e-111,-0.5347303219668,0.992,0.993,2.71690172787936e-107
"ENSG00000285106","ENSG00000285106",3.97430452040527e-109,0.907110909659981,0.988,0.969,1.06260979962076e-104
"SLC35F3","SLC35F3",3.88379807107885e-104,1.42439268510605,0.847,0.595,1.03841109026435e-99
"IRS2","IRS2",3.76501546605314e-103,1.49367138612064,0.756,0.463,1.00665218515863e-98
"CIRBP","CIRBP",2.16651114102849e-102,-1.1889839176862,0.563,0.833,5.79260083776789e-98
"NKAIN2","NKAIN2",2.95534832328967e-100,-0.526712597185921,0.998,0.998,7.9017148119796e-96
"S100A6","S100A6",2.35080722280081e-99,2.48653976981386,0.574,0.234,6.28535327160253e-95
"LINC01505","LINC01505",1.55681424531612e-96,-1.11963043851197,0.775,0.938,4.1624542477017e-92
"QKI","QKI",3.39060674272253e-95,-0.402086353490827,1,1,9.06546524801722e-91
"LUCAT1","LUCAT1",5.47258416436843e-95,1.90460053494425,0.642,0.318,1.46320482802719e-90
"HSPH1","HSPH1",3.12930700881291e-94,1.85385768513321,0.611,0.297,8.36682814946308e-90
"ERBIN","ERBIN",2.70726736250824e-93,0.759318400276439,0.994,0.993,7.23842074713827e-89
"HSP90AA1","HSP90AA1",2.10987560072323e-91,0.853488481040463,0.988,0.977,5.6411743936537e-87
"ENSG00000283486","ENSG00000283486",1.12256889178173e-90,0.915787115699676,0.941,0.816,3.00141244595682e-86
"HSPA1B","HSPA1B",5.92831661609173e-89,2.24024862957012,0.454,0.131,1.58505401364445e-84
"SLC39A11","SLC39A11",1.60590335123685e-88,0.619686973484108,0.99,0.98,4.29370379020196e-84
"MRPS6","MRPS6",4.06673634892874e-88,3.28418859148212,0.323,0.044,1.08732329761308e-83
"PHLDB1","PHLDB1",4.0356338568503e-87,-0.917444557054088,0.737,0.917,1.07900742430606e-82
"ERBB4","ERBB4",8.26184977376294e-87,-1.49608728198698,0.406,0.704,2.208970774011e-82
"MIR219A2HG","MIR219A2HG",4.7183127981036e-86,-1.40387843937161,0.641,0.858,1.26153529282896e-81
"CHORDC1","CHORDC1",1.68061494348482e-85,1.48649336209009,0.645,0.337,4.49346017439538e-81
"CTNNA3","CTNNA3",4.2792137516451e-83,-0.390564152675275,0.998,0.999,1.14413338077735e-78
"TP53TG5","TP53TG5",1.04503264104136e-81,-1.34395780726074,0.433,0.719,2.79410377235228e-77
"ZEB2","ZEB2",3.42149406850812e-80,-0.51288232531673,0.993,0.995,9.14804869097015e-76
"SELENOP","SELENOP",6.4687794750271e-80,0.738359498151785,0.983,0.969,1.729557568238e-75
"NUPR1","NUPR1",5.52606673573947e-79,2.37520714526471,0.404,0.109,1.47750446313466e-74
"PTPRD","PTPRD",2.49326952396598e-78,-0.42619246969454,0.996,0.999,6.66625472622785e-74
"ANK2","ANK2",3.99128352464641e-77,-0.649903778465996,0.965,0.986,1.06714947598471e-72
"MAP2K4","MAP2K4",3.18586458883474e-76,0.75613997661855,0.933,0.839,8.51804615116746e-72
"DNAJB1","DNAJB1",4.02936086161292e-76,1.7252038022638,0.549,0.244,1.07733021356945e-71
"MBP","MBP",2.46495506271896e-75,-0.394086156813327,1,1,6.59055035119169e-71
"SEM1","SEM1",2.87174546730921e-75,1.07245045361627,0.847,0.646,7.67818585594465e-71
"PLOD3","PLOD3",1.48123627516663e-74,1.14820787090886,0.738,0.492,3.96038142891301e-70
"PDE4DIP","PDE4DIP",2.00254232340073e-73,0.623874384264732,0.969,0.924,5.35419741007654e-69
"PCSK1N","PCSK1N",4.09463172935076e-73,1.5511376670671,0.589,0.303,1.09478168547651e-68
"TKT","TKT",7.87247486807639e-73,1.01644489552339,0.806,0.597,2.10486360547759e-68
"PTGES3","PTGES3",9.39476863058567e-73,1.00784925423652,0.819,0.634,2.51187928875969e-68
"LSS","LSS",1.27279891946705e-72,0.772266327375973,0.93,0.852,3.40308247097904e-68
"HSP90AB1","HSP90AB1",1.82520181755832e-72,1.00278490929322,0.865,0.778,4.88004209960569e-68
"PPP2R2B","PPP2R2B",2.47648110687905e-72,-0.586030458094896,0.987,0.995,6.62136753546252e-68
"MAST4","MAST4",1.00779341837458e-71,1.32141154750977,0.697,0.425,2.6945372627081e-67
"ITPR2","ITPR2",8.50503019967801e-71,1.3101797256003,0.691,0.415,2.27398992448791e-66
"SPOCK1","SPOCK1",2.45670772737297e-70,-0.928488744901035,0.771,0.908,6.56849945067711e-66
"SOWAHA","SOWAHA",5.05733317421192e-70,1.79317238839053,0.464,0.176,1.35217917078904e-65
"SEPTIN8","SEPTIN8",1.31555443626518e-69,0.679140082652093,0.948,0.904,3.5173978962422e-65
"INPP5F","INPP5F",3.68688478800162e-69,0.81939049712143,0.932,0.846,9.85762385767994e-65
"ENSG00000232104","ENSG00000232104",5.49520738898903e-69,-1.27045993610465,0.407,0.686,1.469253599594e-64
"FMO5","FMO5",7.26219711099138e-68,1.51949604720319,0.654,0.413,1.94169364156576e-63
"TXNIP","TXNIP",1.17077038692545e-67,-1.66079005182949,0.232,0.524,3.13028878352258e-63
"PCDH9","PCDH9",2.47960112213783e-66,-0.444770121449597,0.999,1,6.62970952025992e-62
"STIP1","STIP1",2.76526156725532e-66,1.45042316674821,0.565,0.291,7.39347985237054e-62
"LINC01877","LINC01877",2.96137407988836e-66,-1.40310629143237,0.279,0.568,7.91782587739751e-62
"FKBP5","FKBP5",3.17096728604155e-66,0.845848367374872,0.913,0.792,8.47821523268929e-62
"NAALADL2","NAALADL2",2.52179789639235e-65,-0.868868267734722,0.741,0.886,6.74253103558423e-61
"DNAJB6","DNAJB6",3.00523127322856e-65,0.992323769797434,0.765,0.562,8.0350868552312e-61
"DPP6","DPP6",4.46272877544092e-65,0.6698340606084,0.985,0.908,1.19319979268964e-60
"SCD5","SCD5",1.29819011497935e-64,-0.529478422785661,0.945,0.979,3.47097091042028e-60
"VSIR","VSIR",1.85676219674595e-64,1.97624258580522,0.417,0.15,4.96442508543964e-60
"CPQ","CPQ",1.2836410225688e-63,0.74971209502216,0.921,0.827,3.43207100204219e-59
"FAM66D","FAM66D",1.95550462744628e-61,-1.14479693386339,0.448,0.684,5.22843272240311e-57
"ENSG00000233359","ENSG00000233359",5.53901244453146e-61,1.02262345027267,0.685,0.377,1.48096575729438e-56
"UNC5C","UNC5C",2.07044336824669e-59,-0.570681891544577,0.988,0.988,5.53574443368118e-55
"COL4A5","COL4A5",3.89861620548579e-58,-0.582198100915948,0.905,0.97,1.04237301486073e-53
"ZMYND8","ZMYND8",1.88040441342345e-57,0.753689657031066,0.934,0.873,5.02763728017028e-53
"ENSG00000261621","ENSG00000261621",8.09147976195782e-57,1.47272358482303,0.394,0.133,2.16341894395466e-52
"SCN9A","SCN9A",2.74052223443505e-56,3.27656702708646,0.223,0.033,7.327334298209e-52
"HTRA1","HTRA1",6.55717732464151e-56,0.537742100233131,0.964,0.919,1.7531925012894e-51
"SLC7A11","SLC7A11",1.2831964612273e-55,1.79586937329261,0.551,0.286,3.43088237838342e-51
"MRAS","MRAS",1.57698178568455e-55,1.22920509094197,0.613,0.376,4.21637620038478e-51
"ANAPC16","ANAPC16",1.72469850961398e-55,0.847946327596794,0.801,0.607,4.61132640515489e-51
"CLIP4","CLIP4",3.33829937204295e-55,0.589432093517421,0.946,0.882,8.92561103103123e-51
"P2RX7","P2RX7",6.15791343510032e-55,0.69897752355897,0.914,0.811,1.64644131514277e-50
"SPP1","SPP1",3.60938901624112e-54,0.6595186408839,0.98,0.982,9.6504234127239e-50
"SLC44A1","SLC44A1",2.99803614076138e-53,0.344336084213283,1,0.999,8.0158492295537e-49
"ERC1","ERC1",1.10289627779478e-52,0.935095759189693,0.931,0.875,2.94881377793991e-48
"USH1C","USH1C",1.64053951776486e-52,-1.02249344383652,0.464,0.693,4.3863105086479e-48
"ANKRD18A","ANKRD18A",8.87774801462918e-52,0.655578980046806,0.936,0.831,2.3736434866714e-47
"KCNK1","KCNK1",2.49078786030752e-51,0.841694203715825,0.801,0.644,6.65961950210421e-47
"TMEM178A","TMEM178A",3.60203410871714e-51,0.924527651634459,0.762,0.553,9.63075859647701e-47
"FBXO7","FBXO7",7.25871541598949e-51,-0.74334434413777,0.68,0.829,1.94076274077311e-46
"DLG2","DLG2",1.32712001633448e-50,-0.255421551519234,0.998,0.997,3.5483207876735e-46
"TRIM2","TRIM2",1.44152836418161e-50,-0.460281436432303,0.974,0.99,3.85421438731238e-46
"RANBP17","RANBP17",1.48795469979952e-50,-0.809652366430903,0.61,0.805,3.97834448085398e-46
"DDX3Y","DDX3Y",7.57619281677572e-50,1.38898862352577,0.449,0.199,2.02564667342132e-45
"DNAJA1","DNAJA1",7.99177942754686e-50,1.07199078833241,0.642,0.433,2.1367620655432e-45
"LINC03002","LINC03002",1.29552512781501e-49,-2.60550128010504,0.069,0.27,3.46384553423898e-45
"PTK2","PTK2",1.3940922040755e-49,-0.44710352385407,0.97,0.986,3.72738432603665e-45
"BOK","BOK",1.55772881281289e-49,0.742897860870513,0.843,0.712,4.16489952681782e-45
"TMEM165","TMEM165",8.81582313680564e-49,-0.310379995801934,0.998,1,2.35708663208772e-44
"AGPAT4","AGPAT4",2.30830066463262e-48,-0.402214542360972,0.992,0.991,6.17170348702825e-44
"FKBP4","FKBP4",3.43944429079919e-48,1.40392733589724,0.426,0.19,9.19604220030979e-44
"CAB39L","CAB39L",5.70281233846788e-48,1.18749656940877,0.538,0.293,1.52476093493616e-43
"ENOSF1","ENOSF1",6.76201831218391e-48,-1.08678761341418,0.382,0.612,1.80796083612861e-43
"OLFM3","OLFM3",7.22230155716952e-48,1.53377617151449,0.388,0.156,1.93102676734042e-43
"DNAJA4","DNAJA4",4.34326272773274e-47,1.92299417274612,0.359,0.149,1.1612581555139e-42
"SEPTIN7","SEPTIN7",9.41300634647015e-47,-0.559315412925514,0.965,0.982,2.51675550685572e-42
"MCF2L","MCF2L",1.0016996830415e-46,0.827700509083787,0.745,0.539,2.67824444254805e-42
"LINC00513","LINC00513",1.03736389832954e-46,1.4383403196871,0.489,0.261,2.7735998549637e-42
"FANCC","FANCC",1.32099780499383e-46,1.16712480592673,0.589,0.361,3.531951831212e-42
"RBM48","RBM48",2.04946243926776e-46,1.21436794017562,0.516,0.28,5.47964772387021e-42
"MIR325HG","MIR325HG",2.0706110343765e-46,-0.81917822239635,0.61,0.797,5.53619272261244e-42
"CLMN","CLMN",2.08629325409351e-46,0.654934600142309,0.951,0.906,5.57812227346982e-42
"NDRG1","NDRG1",2.89774887859138e-46,0.452348553026843,0.963,0.961,7.74771117668976e-42
"LINC00609","LINC00609",1.12085639432589e-45,-0.292516104012774,0.997,0.999,2.99683374150913e-41
"JADE2","JADE2",1.50711511000717e-45,1.1257440582513,0.581,0.358,4.02957366962618e-41
"GNPTAB","GNPTAB",3.11485068271698e-45,-1.43252208685992,0.228,0.458,8.32817627038039e-41
"DPH6","DPH6",1.08107410904632e-44,-0.847047126406292,0.531,0.74,2.89046784535715e-40
"CFAP161","CFAP161",1.41281690862967e-44,1.99277663833873,0.279,0.083,3.77744856860314e-40
"FTCDNL1","FTCDNL1",1.50529040823573e-44,-0.832896386973396,0.562,0.741,4.02469496449988e-40
"CLU","CLU",1.61706024598049e-43,0.759915125316765,0.818,0.704,4.32353397967804e-39
"TRPM1","TRPM1",2.99487034111277e-43,-2.78119667097959,0.041,0.208,8.00738483103322e-39
"ATP1B1","ATP1B1",5.07995073055886e-43,0.506804439889994,0.979,0.961,1.35822642682952e-38
"TLE4","TLE4",5.20384648899451e-43,0.541356639003265,0.939,0.893,1.39135243576246e-38
"COPA","COPA",5.21411386602932e-43,0.510852135212043,0.916,0.848,1.39409762436026e-38
"PPM1E","PPM1E",9.23693699085164e-43,1.02751780255971,0.599,0.358,2.469679843244e-38
"AK5","AK5",1.1043066857933e-42,-0.644974826572756,0.806,0.908,2.95258478580554e-38
"BACE2","BACE2",2.2036257082786e-42,0.671321144656583,0.886,0.781,5.89183405622449e-38
"FAR1","FAR1",2.48686122232479e-42,-0.442410846787032,0.937,0.969,6.6491208501298e-38
"DMBT1","DMBT1",2.76046013949738e-42,1.70148986268168,0.325,0.122,7.38064227497414e-38
"FBXO32","FBXO32",3.15945785426371e-42,0.533843092514102,0.965,0.907,8.44744246494488e-38
"RASGRF2","RASGRF2",4.31258652091062e-42,-0.38697557150891,0.978,0.985,1.15305625809587e-37
"ADARB2","ADARB2",6.72498596098595e-42,0.780208372817931,0.762,0.569,1.79805949638881e-37
"ARHGAP21","ARHGAP21",8.13124635868772e-42,-0.354682578882415,0.99,0.997,2.17405133892234e-37
"LOC101927237","LOC101927237",1.00979905710846e-41,1.59608899886176,0.343,0.138,2.6998997389909e-37
"ASTN2","ASTN2",1.34547879564686e-41,-1.17729603711581,0.33,0.548,3.59740665592101e-37
"ZKSCAN1","ZKSCAN1",2.45772123149495e-41,-0.469054571313868,0.878,0.933,6.57120925664805e-37
"CHDH","CHDH",2.99662136567435e-41,1.93023218390442,0.272,0.087,8.0120665454035e-37
"IGF1R","IGF1R",3.26863816195491e-41,0.622250761026152,0.923,0.869,8.73935785361883e-37
"NCAM1","NCAM1",3.63748180124009e-41,0.318756367666905,0.997,0.994,9.72553509197564e-37
"UBC","UBC",4.13127660482433e-41,0.716376196220011,0.847,0.769,1.10457942583188e-36
"INTU","INTU",4.30363575352854e-41,-0.813351068672787,0.6,0.756,1.15066309142093e-36
"ZIC1","ZIC1",6.03758347894259e-41,-2.07690585061372,0.07,0.25,1.61426869476488e-36
"LINC00862","LINC00862",6.48534966311397e-41,1.0690197403719,0.569,0.35,1.73398793942678e-36
"LOC107986448","LOC107986448",1.36995906719557e-40,-0.79398834698273,0.748,0.85,3.66285955796079e-36
"PAPOLA","PAPOLA",5.8437955642239e-40,0.656282653356644,0.802,0.648,1.56245562000655e-35
"CTNNA2","CTNNA2",6.81638169409581e-40,1.23628196010953,0.599,0.39,1.8224959735504e-35
"NHLRC3","NHLRC3",7.63773204053305e-40,-0.859171082929362,0.48,0.668,2.04210041567732e-35
"ENSG00000277022","ENSG00000277022",1.40961851977936e-39,2.77822278205353,0.183,0.035,3.76889703633408e-35
"FRMD4B","FRMD4B",1.59255329997517e-39,-0.371339841509175,0.986,0.988,4.25800975814361e-35
"LINC01376","LINC01376",1.77301566231885e-39,-2.19165739661964,0.07,0.244,4.7405119763419e-35
"RAMP1","RAMP1",2.29438937126899e-39,1.79898637900493,0.314,0.123,6.13450886196191e-35
"MGAT5","MGAT5",3.38463953736919e-39,0.488578614916841,0.985,0.963,9.04951073106402e-35
"MIR4527HG","MIR4527HG",4.14496124700947e-39,1.35405687658921,0.49,0.276,1.10823828861292e-34
"LINC02232","LINC02232",4.50432852896229e-39,3.48495692140666,0.19,0.042,1.20432231878865e-34
"ARHGEF7","ARHGEF7",6.8642932578688e-39,0.500129333501126,0.935,0.885,1.83530608835638e-34
"OLMALINC","OLMALINC",1.18690692405478e-38,0.801184782887166,0.804,0.681,3.17343304284527e-34
"B2M","B2M",1.30864206051277e-38,0.96919170563685,0.675,0.527,3.49891627719298e-34
"SPANXA2-OT1","SPANXA2-OT1",1.84335036202609e-38,-1.40718111694848,0.194,0.401,4.92856586294916e-34
"MIR2052HG","MIR2052HG",4.0367404414659e-38,1.17680769695944,0.473,0.25,1.07930329183474e-33
"BANP","BANP",5.22771979968357e-38,0.934285275402605,0.578,0.363,1.3977354428414e-33
"PSEN1","PSEN1",5.99511235977418e-38,-0.393173968014722,0.962,0.977,1.60291319163282e-33
"NRBP2","NRBP2",7.22844753471905e-38,-0.660596687688274,0.639,0.792,1.93267001735783e-33
"MID1IP1","MID1IP1",7.31147301453521e-38,1.3765805197211,0.48,0.278,1.95486853989628e-33
"NAIP","NAIP",1.19671487392203e-37,0.569365555155651,0.87,0.761,3.19965655840534e-33
"FUT9","FUT9",2.28944545172088e-37,0.787031172600003,0.757,0.581,6.12129030426611e-33
"CEDORA","CEDORA",2.50520730046971e-37,0.66558321846166,0.829,0.684,6.69817275926587e-33
"BAG3","BAG3",2.99687623230697e-37,2.3329513835505,0.166,0.028,8.01274798231913e-33
"SLC1A3","SLC1A3",5.59897968709176e-37,-0.629393125261669,0.739,0.848,1.49699919893772e-32
"FXR1","FXR1",5.9547621727823e-37,0.520871849549755,0.868,0.788,1.5921247621368e-32
"C9orf153","C9orf153",6.20613003343204e-37,1.69774313716576,0.298,0.117,1.65933298703873e-32
"HECW2","HECW2",6.40949870567195e-37,-0.561740289468043,0.843,0.914,1.71370766893551e-32
"TJP1","TJP1",9.77557705183808e-37,-0.344932534498597,0.984,0.99,2.61369603634995e-32
"NCKAP5","NCKAP5",1.32077411943837e-36,0.433612013413048,0.996,0.987,3.53135376314238e-32
"ZNF189","ZNF189",1.91271199063128e-36,-0.71848052468868,0.603,0.748,5.11401804935086e-32
"KCNQ3","KCNQ3",2.02095603066919e-36,-1.45282017731675,0.075,0.248,5.40343013920022e-32
"GRID2","GRID2",3.8349627418749e-36,0.738080473029014,0.58,0.342,1.02535398829509e-31
"NACC2","NACC2",3.94750470034724e-36,0.614190976015362,0.803,0.676,1.05544433173184e-31
"MMADHC-DT","MMADHC-DT",4.08898865452566e-36,-0.897245130366447,0.401,0.611,1.09327289656053e-31
"LIMA1","LIMA1",4.10995733556654e-36,-0.98137768766547,0.37,0.567,1.09887929281043e-31
"CLASP2","CLASP2",4.25884583295698e-36,-0.258934194881957,0.998,1,1.13868761035771e-31
"SIK3","SIK3",5.42559389149164e-36,-0.307973142381146,0.995,0.99,1.45064103876812e-31
"PNISR","PNISR",5.55859461669755e-36,0.497339833869618,0.918,0.851,1.48620144266642e-31
"SLC13A3","SLC13A3",6.06877723187271e-36,-0.541250969060846,0.799,0.89,1.62260896848581e-31
"LDLRAD4","LDLRAD4",6.73085358916624e-36,-0.68020694867567,0.657,0.789,1.79962832413538e-31
"TNS1","TNS1",7.32094769391602e-36,0.548023885041185,0.894,0.819,1.95740178492233e-31
"FGD4","FGD4",9.5199168031367e-36,-0.552716523345855,0.831,0.9,2.54534015565466e-31
"TCF12","TCF12",1.34233847197708e-35,-0.339619615780944,0.992,0.988,3.58901037252512e-31
"MON2","MON2",1.62222036783216e-35,-0.47355243565249,0.876,0.92,4.33733059747284e-31
"APLP2","APLP2",1.86734225614901e-35,0.9105548112671,0.591,0.403,4.9927129902656e-31
"TSC22D4","TSC22D4",2.03916044858019e-35,-0.510129962256706,0.709,0.889,5.45210329136884e-31
"ATP8A1","ATP8A1",3.95957890387729e-35,-0.291295890562167,0.992,0.999,1.05867261152967e-30
"ST8SIA1","ST8SIA1",4.51053225731028e-35,1.63351462543001,0.365,0.178,1.20598100963705e-30
"NUP210L","NUP210L",4.6732477196147e-35,1.44406201315056,0.325,0.138,1.24948624279338e-30
"CCSER1","CCSER1",5.50011841403906e-35,0.716411476366793,0.668,0.442,1.47056666036162e-30
"MAP4K5","MAP4K5",6.2920322477095e-35,0.346097268771778,0.988,0.982,1.68230066207009e-30
"ANKRD17-DT","ANKRD17-DT",7.17070593600928e-35,-0.781805065037504,0.495,0.692,1.9172316461108e-30
"GLIDR","GLIDR",9.35893001024446e-35,-1.00515236082238,0.36,0.554,2.50229711683906e-30
"WBP2NL","WBP2NL",1.00701981076131e-34,-1.22508690988692,0.229,0.425,2.69246886803251e-30
"TMEM140","TMEM140",1.36087970153337e-34,1.03511119906829,0.533,0.336,3.63858405798977e-30
"LINC00499","LINC00499",1.91128124898584e-34,2.82414844434029,0.319,0.15,5.11019267541344e-30
"SORT1","SORT1",2.46013213516126e-34,0.299135231552973,0.995,0.988,6.57765528978065e-30
"SLC24A2","SLC24A2",3.2177244685058e-34,-0.332623246392455,0.994,0.994,8.60322991144395e-30
"TIAM2","TIAM2",3.33823922843546e-34,0.753938600214962,0.722,0.56,8.92545022506789e-30
"ENSG00000230084","ENSG00000230084",3.73666775521991e-34,-1.46823661409804,0.435,0.576,9.99072857713147e-30
"FDFT1","FDFT1",3.8979840773542e-34,0.692162649289514,0.825,0.71,1.04220400276219e-29
"HERPUD1","HERPUD1",3.92944467593876e-34,1.14954576061811,0.455,0.253,1.05061562300575e-29
"ZNF365","ZNF365",5.79198640081879e-34,0.864604666901957,0.721,0.587,1.54860340398692e-29
"IL17RB","IL17RB",1.28847052271818e-33,1.84609883543262,0.224,0.069,3.44498363659161e-29
"ENSG00000260392","ENSG00000260392",1.29449495834496e-33,1.62993003812513,0.253,0.088,3.46109117012692e-29
"DANT2","DANT2",1.29680321614517e-33,-0.615751084596549,0.659,0.806,3.46726275900735e-29
"LIPA","LIPA",2.24594785386355e-33,-0.398133160334062,0.927,0.962,6.00499077687497e-29
"ENSG00000285218","ENSG00000285218",2.35774314643502e-33,-0.660795699422883,0.89,0.93,6.30389785062332e-29
"ENSG00000226994","ENSG00000226994",2.78987676322422e-33,-0.58781285555032,0.748,0.871,7.4592935018326e-29
"MAL","MAL",5.06755688334418e-33,-0.635361005011957,0.615,0.782,1.35491268389973e-28
"PNRC1","PNRC1",8.71206691246515e-33,1.16764712479119,0.406,0.214,2.32934533038581e-28
"PHGDH","PHGDH",9.9358887010094e-33,0.997747241971123,0.546,0.362,2.65655856198888e-28
"PACS2","PACS2",1.23100921932815e-32,0.328921035760431,0.985,0.982,3.29134934971768e-28
"HSPB1","HSPB1",1.96049449776592e-32,2.80368053597274,0.174,0.042,5.24177413867675e-28
"SHROOM4","SHROOM4",2.22142841767947e-32,-0.393437616396827,0.959,0.973,5.93943316034959e-28
"IRAK2","IRAK2",2.39272305043002e-32,1.00733719654733,0.563,0.382,6.39742361993474e-28
"DPYSL4","DPYSL4",3.01522800981751e-32,0.921498880443762,0.52,0.333,8.06181512984908e-28
"SQSTM1","SQSTM1",4.0135261689876e-32,0.673210254456342,0.74,0.622,1.07309649180221e-27
"CA2","CA2",9.35382442464317e-32,0.909027719843903,0.653,0.509,2.50093203641684e-27
"CDH11","CDH11",1.22852775891212e-31,-0.83791915625834,0.473,0.639,3.28471466900335e-27
"XPO1","XPO1",1.27724467713642e-31,0.560321326946271,0.836,0.714,3.41496909325963e-27
"PPP1R14A","PPP1R14A",1.31746350013216e-31,-0.52693981351865,0.79,0.9,3.52250216030335e-27
"RIMBP2","RIMBP2",1.9710924692409e-31,1.07822106626508,0.484,0.293,5.2701099350094e-27
"WARS2-AS1","WARS2-AS1",2.0428252056205e-31,0.770504888340604,0.674,0.498,5.46190175226752e-27
"SORL1","SORL1",2.23448891162578e-31,0.525358033517526,0.887,0.821,5.97435300301384e-27
"STMN4","STMN4",2.46916417706756e-31,-0.663283665223126,0.738,0.817,6.60180426022555e-27
"LDB3","LDB3",3.05598167356199e-31,-0.353970242071594,0.956,0.975,8.1707782006027e-27
"FNBP1","FNBP1",3.10443880079727e-31,-0.358281863123222,0.947,0.966,8.30033802169165e-27
"RNF122","RNF122",3.86159909994797e-31,2.17116999038448,0.187,0.052,1.03247575135309e-26
"FOLH1","FOLH1",4.95790814590826e-31,-0.521730783224545,0.822,0.886,1.32559590097149e-26
"CREBRF","CREBRF",5.40739503843246e-31,0.706498701492986,0.699,0.539,1.44577521142569e-26
"CMTM5","CMTM5",8.07951784635223e-31,-0.623670187009079,0.539,0.722,2.1602206865792e-26
"TRPC1","TRPC1",8.46079101765535e-31,-0.532845618724544,0.762,0.852,2.26216169439051e-26
"DAAM2","DAAM2",9.37034468787041e-31,0.618780397985426,0.963,0.968,2.50534905919591e-26
"DTX4","DTX4",1.39656384306409e-30,-0.68033614104944,0.511,0.67,3.73399274720047e-26
"GREB1L","GREB1L",1.62071011747224e-30,-1.35807156658944,0.163,0.338,4.33329264108552e-26
"ENSG00000258561","ENSG00000258561",2.90100084444967e-30,-2.04798974114278,0.065,0.207,7.75640595780508e-26
"HELLS","HELLS",4.21266598000311e-30,0.976744410673718,0.559,0.39,1.12634050307343e-25
"FZD7","FZD7",4.90789518871607e-30,3.4523326020136,0.109,0.011,1.31222393660702e-25
"LPGAT1","LPGAT1",6.51364811449398e-30,-0.4806418822205,0.91,0.939,1.74155409637225e-25
"SCCPDH","SCCPDH",7.86839092233593e-30,0.539137375384814,0.859,0.802,2.10377168090496e-25
"SEMA3B","SEMA3B",9.4499543546677e-30,-0.520894774140561,0.777,0.876,2.5266342958075e-25
"SLC22A15","SLC22A15",1.07576891457609e-29,-0.500586603795232,0.822,0.887,2.8762833469021e-25
"NRG3","NRG3",1.56978464125687e-29,1.14356492386115,0.469,0.284,4.19713319532849e-25
"TUBB4A","TUBB4A",2.13598057909755e-29,-0.498818014073488,0.815,0.919,5.71097127433313e-25
"KANK1","KANK1",2.79347914775596e-29,1.19555097912339,0.406,0.231,7.4689251973551e-25
"HSPA4L","HSPA4L",2.89692067894645e-29,1.72176739804478,0.28,0.121,7.74549681929912e-25
"UACA","UACA",3.47562957390109e-29,-0.735237109077357,0.495,0.652,9.29279079173934e-25
"GAREM2","GAREM2",3.55913594396742e-29,1.19317182342269,0.334,0.158,9.5160617733857e-25
"ZFYVE28","ZFYVE28",5.63180142501722e-29,1.16498509106934,0.419,0.241,1.50577474700685e-24
"TMT1A","TMT1A",6.33149147246521e-29,1.00179830618193,0.48,0.302,1.69285087499302e-24
"SUGT1","SUGT1",1.03099960299337e-28,0.669597817796218,0.697,0.564,2.75658363852337e-24
"SARAF","SARAF",1.31251545054579e-28,0.645804387136977,0.734,0.621,3.50927256012427e-24
"GOLGA4","GOLGA4",1.50733183298802e-28,-0.407860289819156,0.896,0.935,4.03015312186007e-24
"PRUNE2","PRUNE2",2.03824722372784e-28,0.351133370830198,0.993,0.988,5.44966160208112e-24
"CLCN4","CLCN4",2.5931796071241e-28,0.696849482622773,0.704,0.566,6.9333843155677e-24
"NUAK1","NUAK1",3.22359009965878e-28,0.683373079210524,0.704,0.538,8.61891284945768e-24
"TF","TF",4.9148755731029e-28,0.293578267224147,1,0.999,1.31409028198052e-23
