"","Gene_Symbol","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"NEAT1","NEAT1",4.74536614578592e-280,1.63719480144374,0.999,0.995,1.26876854639878e-275
"RANBP3L","RANBP3L",1.50010626714091e-154,1.59760652776476,0.872,0.637,4.01083412645465e-150
"SLC39A11","SLC39A11",6.72763175878927e-145,1.11640110071149,0.965,0.918,1.79876690334749e-140
"COL27A1","COL27A1",2.13647695118325e-138,1.69907849324751,0.788,0.428,5.71229842437867e-134
"CHI3L1","CHI3L1",5.7068637028365e-136,2.95718755295639,0.675,0.293,1.52584414822739e-131
"SMTN","SMTN",1.76988963510734e-124,2.82141267615526,0.566,0.164,4.7321539173865e-120
"SLC38A2","SLC38A2",8.97785283597084e-110,2.68094522073482,0.462,0.095,2.40040851275352e-105
"MRPS6","MRPS6",9.23826902679321e-107,2.2788546019367,0.539,0.172,2.4700359896937e-102
"CLIP2","CLIP2",2.61200333301681e-88,2.04599772987981,0.541,0.207,6.98371331148703e-84
"LINC00298","LINC00298",4.82604057333114e-67,-1.10393796143977,0.454,0.731,1.29033846809155e-62
"COL5A3","COL5A3",2.59213025098087e-65,1.38750236620094,0.735,0.503,6.93057865204756e-61
"ENSG00000271904","ENSG00000271904",3.68515148806361e-64,-1.37528122932346,0.249,0.557,9.85298953363568e-60
"SLC14A1","SLC14A1",9.68430161565532e-63,-0.945414537744048,0.845,0.925,2.58929172297776e-58
"CDKL1","CDKL1",9.81985639373944e-60,1.87461939489827,0.412,0.149,2.62553500399411e-55
"PFKP","PFKP",1.51642703735896e-59,1.39175733372298,0.601,0.356,4.05447096978664e-55
"ENSG00000274265","ENSG00000274265",2.67548985970956e-59,0.862219863691708,0.847,0.723,7.15345723790546e-55
"IFRD1","IFRD1",4.10839047744966e-59,1.7609249428479,0.518,0.275,1.09846036195571e-54
"CIRBP","CIRBP",6.10030294022921e-59,-1.18297130670042,0.308,0.607,1.63103799712908e-54
"SNAP25","SNAP25",2.28840325184026e-58,1.95851765086561,0.451,0.194,6.1185037744453e-54
"ZMAT1","ZMAT1",4.6883771766983e-58,-1.20539434165026,0.313,0.6,1.25353140573382e-53
"AHCYL1","AHCYL1",7.28415613442815e-58,-0.612411975274683,0.905,0.965,1.94756482566205e-53
"ASB18","ASB18",2.24090842506911e-57,3.73797427672137,0.239,0.037,5.99151685610728e-53
"LINC02649","LINC02649",2.43030561624044e-57,-1.63871047172655,0.179,0.449,6.49790812614207e-53
"ENSG00000226994","ENSG00000226994",9.58785067935015e-57,-1.72740913306046,0.161,0.432,2.56350363613785e-52
"NPAS2","NPAS2",1.07287690001957e-56,1.06202576744142,0.761,0.615,2.86855096758234e-52
"NPAS3","NPAS3",1.26833377802091e-55,-0.418610810755154,0.995,0.994,3.39114402229451e-51
"SAMD4A","SAMD4A",9.80190674661195e-55,0.780102214362578,0.892,0.791,2.62073580684164e-50
"LSMEM1","LSMEM1",7.73436451766835e-54,3.46225132052247,0.214,0.028,2.06793704108899e-49
"NEDD4L","NEDD4L",3.90714610779574e-52,1.10729271273167,0.654,0.417,1.04465365484135e-47
"SASH1","SASH1",6.32461705952281e-52,0.585241845324602,0.955,0.916,1.69101286320461e-47
"ABHD2","ABHD2",7.71685850343543e-52,1.09736290423372,0.682,0.503,2.06325645806353e-47
"USP38-DT","USP38-DT",1.46082713514235e-51,-1.40851759732036,0.252,0.515,3.9058135112301e-47
"PITPNC1","PITPNC1",1.69886091776354e-51,-0.50466516508348,0.989,0.99,4.54224443582437e-47
"TXNIP","TXNIP",8.43803805271399e-51,-1.62253965258414,0.115,0.361,2.25607823415414e-46
"TNRC6A","TNRC6A",1.01142601827729e-50,0.498996899399585,0.982,0.963,2.70424974506799e-46
"ENSG00000285106","ENSG00000285106",1.75035360195807e-50,0.567233111535421,0.961,0.938,4.67992042555529e-46
"HSPH1","HSPH1",2.3390864358824e-50,1.93264056293382,0.295,0.079,6.25401540361878e-46
"NRXN1","NRXN1",3.75277947437261e-50,-0.493164218217937,0.969,0.987,1.00338064806301e-45
"KCNE4","KCNE4",1.05494555869914e-49,3.21310445511088,0.222,0.037,2.82060794029389e-45
"ENSG00000275294","ENSG00000275294",4.91513364584208e-48,-1.78295191535023,0.086,0.309,1.3141592828888e-43
"AGBL4","AGBL4",5.10496739194499e-48,-0.945601386337073,0.47,0.702,1.36491513158433e-43
"MIR9-1HG","MIR9-1HG",3.55954933666473e-47,-0.63566398995797,0.727,0.871,9.51716706144048e-43
"ACSS1","ACSS1",3.75117383029477e-47,-0.931593772906565,0.449,0.689,1.00295134700591e-42
"ENSG00000272865","ENSG00000272865",5.99386025744224e-47,-1.98999819029154,0.059,0.259,1.60257841703233e-42
"LINC01376","LINC01376",8.75198270742636e-47,-1.91931218560493,0.098,0.313,2.34001761648459e-42
"OLMALINC","OLMALINC",1.28899454116698e-46,1.16229428815252,0.567,0.343,3.44638470471815e-42
"FAM66D","FAM66D",1.98837889372825e-46,-1.3875142839445,0.194,0.443,5.31632864816123e-42
"OGFRL1","OGFRL1",3.07785604977125e-46,0.831344695819305,0.797,0.689,8.22926372027339e-42
"DANT2","DANT2",3.76904494197734e-46,-0.765311742986465,0.509,0.764,1.00772954613648e-41
"ITPRID1","ITPRID1",1.07211805545261e-45,1.65308900948373,0.465,0.233,2.86652204486365e-41
"PCDH9","PCDH9",6.8059841420068e-45,-0.367086020199541,0.999,0.997,1.81971598004836e-40
"SLC7A11","SLC7A11",7.10575489808624e-45,0.950841201054099,0.809,0.724,1.89986568710132e-40
"SLC1A3","SLC1A3",1.05306774146828e-44,-0.624567359091661,0.885,0.928,2.81558722036373e-40
"LRIG1","LRIG1",1.58300575324781e-44,-0.709602420560804,0.77,0.873,4.23248248245867e-40
"ENSG00000239381","ENSG00000239381",3.37729741882807e-44,-2.00303226019463,0.078,0.279,9.0298801087206e-40
"ANAPC16","ANAPC16",1.45810366820032e-43,1.18965143800257,0.525,0.301,3.8985317776672e-39
"SLC4A4","SLC4A4",1.69042180791387e-43,-0.72932467220949,0.781,0.883,4.51968078781932e-39
"PSMD7-DT","PSMD7-DT",1.0517741119708e-42,-1.62390495318802,0.128,0.346,2.81212844317633e-38
"IGFBP5","IGFBP5",1.41246379567883e-42,1.99299168887979,0.277,0.082,3.77650445050649e-38
"MRAS","MRAS",3.29232177553901e-42,0.744309674345002,0.797,0.653,8.80268073125865e-38
"IRS2","IRS2",5.75264941007976e-42,0.965333104612539,0.662,0.484,1.53808587277303e-37
"LCOR","LCOR",1.01599205528365e-41,0.957333251360222,0.664,0.503,2.7164579582119e-37
"RFX2","RFX2",1.45593088523549e-41,0.787534262792807,0.75,0.595,3.89272240785412e-37
"PDE4DIP","PDE4DIP",1.89386133361577e-41,0.445745169525663,0.966,0.945,5.06361704768849e-37
"HSP90AA1","HSP90AA1",5.01830993024411e-41,0.885679799243138,0.672,0.486,1.34174552604937e-36
"MEIS2","MEIS2",1.9869189264883e-39,0.918170561395436,0.614,0.392,5.31242513375177e-35
"PREX2","PREX2",2.64016614376736e-39,-0.646379771047432,0.728,0.844,7.05901221859078e-35
"DPY19L3","DPY19L3",3.07582326662324e-39,-1.21365763926499,0.252,0.476,8.22382866797054e-35
"LINC01748","LINC01748",8.91860663809896e-39,-0.841915071111661,0.457,0.677,2.38456785682852e-34
"B4GALNT4","B4GALNT4",2.60129899806487e-38,1.10373273008477,0.597,0.402,6.95509313112604e-34
"TAFA5","TAFA5",3.9943235370879e-38,0.754883393953613,0.736,0.57,1.06796228411119e-33
"SPARC","SPARC",4.26469965307196e-38,1.06236287308157,0.697,0.552,1.14025274624185e-33
"STK32A","STK32A",1.15402210234949e-37,0.689642059603357,0.828,0.685,3.08550889505183e-33
"TMEM72-AS1","TMEM72-AS1",1.17941546429101e-37,-1.53939493701903,0.09,0.28,3.15340312687486e-33
"FBXO2","FBXO2",1.55688455079318e-37,1.53944241246166,0.361,0.161,4.16264222345572e-33
"PTPRT","PTPRT",3.40132954654188e-37,3.59922233277278,0.203,0.05,9.09413480858903e-33
"TSHZ2","TSHZ2",3.86228224669786e-37,0.765202094877989,0.806,0.653,1.03265840429961e-32
"AKAP6","AKAP6",5.77250734061007e-37,-0.787737284262139,0.503,0.712,1.54339528765891e-32
"ADHFE1","ADHFE1",6.41959664204325e-37,-1.36067437077619,0.162,0.368,1.7164075541831e-32
"SHISA9","SHISA9",1.07306059965386e-36,2.16524978863161,0.239,0.072,2.86904212529451e-32
"ITPR2","ITPR2",5.68595036534776e-36,-0.51817535105303,0.819,0.897,1.52025254918303e-31
"NDRG2","NDRG2",7.291979558817e-36,0.673492169569316,0.867,0.79,1.9496565746409e-31
"BCL6","BCL6",3.60607317891602e-35,0.642123747030568,0.842,0.783,9.64155785846776e-31
"HSPB1","HSPB1",6.46669212468956e-35,1.07248841387375,0.503,0.286,1.72899947337825e-30
"KCNJ10","KCNJ10",8.07666241166504e-35,1.01772678993829,0.522,0.32,2.15945722900688e-30
"PRANCR","PRANCR",1.65610615218941e-34,-1.77636755339551,0.125,0.307,4.42793101910884e-30
"CAPN2","CAPN2",2.97887220990793e-34,0.852806213209553,0.638,0.485,7.96461062763084e-30
"SYBU","SYBU",3.11424969858229e-34,1.02385497152156,0.541,0.355,8.32656941909948e-30
"LINC00862","LINC00862",3.99279545752239e-34,2.13089817688012,0.201,0.05,1.06755372147776e-29
"GEM","GEM",4.84668430939578e-34,1.87295238161006,0.253,0.085,1.29585798380315e-29
"RASL10A","RASL10A",6.2131044093424e-34,-2.27498370991178,0.032,0.171,1.66119772592588e-29
"ALDH1A1","ALDH1A1",6.4431944364357e-34,-1.05257439221229,0.372,0.575,1.72271689646981e-29
"LINC00499","LINC00499",7.84269601368496e-34,1.53436981872574,0.462,0.283,2.09690163317895e-29
"PLCB4","PLCB4",9.54665784400229e-34,1.68442891182769,0.293,0.117,2.55248990775089e-29
"ENSG00000232104","ENSG00000232104",1.11976566792313e-33,-0.944756400366688,0.33,0.548,2.99391746632608e-29
"DPH6","DPH6",1.3674780789723e-33,-0.986049976179315,0.32,0.538,3.65622613974824e-29
"DDX17","DDX17",1.81358961380943e-33,0.428670022289112,0.929,0.916,4.84899455044227e-29
"ABCA1","ABCA1",2.65627775561101e-33,0.599883321738164,0.816,0.703,7.10208983517716e-29
"ZIC1","ZIC1",2.81166412170284e-33,-1.33532366796086,0.156,0.349,7.51754636219687e-29
"FARP1","FARP1",3.75981648526413e-33,-0.618095930193116,0.638,0.804,1.00526213366507e-28
"ITGB4","ITGB4",4.59115239238047e-33,-0.745139995133743,0.541,0.723,1.22753641515077e-28
"CD38","CD38",5.26811415144195e-33,-1.15462042485609,0.171,0.373,1.40853568067103e-28
"SYNE1","SYNE1",5.82896242234567e-33,-0.544095810764184,0.758,0.858,1.55848968286256e-28
"P4HA1","P4HA1",2.16423470373476e-32,0.913151557062742,0.596,0.422,5.78651432737564e-28
"LINC03082","LINC03082",2.30619854849221e-32,1.48486141482899,0.349,0.163,6.16608305910363e-28
"PPP1R9A-AS1","PPP1R9A-AS1",2.64059449615407e-32,-1.02543041583605,0.346,0.555,7.06015750436714e-28
"TUBB2B","TUBB2B",5.20272214427849e-32,-1.11748448005317,0.221,0.427,1.39105181971574e-27
"ADCY1","ADCY1",7.02408403349853e-32,-1.33189626784949,0.164,0.355,1.8780293480365e-27
"TARBP1","TARBP1",9.54918812088538e-32,-1.27755696565613,0.118,0.303,2.55316642788112e-27
"GLUD1","GLUD1",1.10575343050093e-31,-0.668699482014892,0.614,0.763,2.95645294713034e-27
"NFIB","NFIB",1.93141041102168e-31,0.507588534040736,0.906,0.848,5.16401201594866e-27
"BOC","BOC",5.15260145056443e-31,0.674165450938198,0.773,0.656,1.37765104983741e-26
"F11-AS1","F11-AS1",9.86889639110961e-31,-2.84444365399476,0.017,0.132,2.63864682809098e-26
"GLIS3","GLIS3",1.35443176610186e-30,0.453290427522381,0.949,0.932,3.62134421302654e-26
"ENSG00000250938","ENSG00000250938",1.41649241179634e-30,-0.935979819480861,0.316,0.512,3.78727576141988e-26
"PPP2R2B","PPP2R2B",2.1341699179344e-30,-0.335138190145101,0.983,0.985,5.7061301095812e-26
"PNPLA6","PNPLA6",3.04939429692703e-30,1.46988759942231,0.321,0.146,8.1531655316938e-26
"ETNPPL","ETNPPL",4.44759970374766e-30,-0.760284928454593,0.545,0.69,1.18915473279101e-25
"COL8A1","COL8A1",4.57920365802241e-30,2.05900741539157,0.214,0.068,1.22434168204545e-25
"SGCD","SGCD",4.58096347412814e-30,-0.804957503132717,0.265,0.482,1.22481220407764e-25
"PTGES3","PTGES3",6.78812653720693e-30,1.19447015048035,0.404,0.223,1.81494139225302e-25
"LOC101927314","LOC101927314",7.22090294515475e-30,-0.97753835861974,0.287,0.497,1.93065282044603e-25
"ADAM33","ADAM33",8.245457245772e-30,1.80679724624609,0.249,0.093,2.20458790380206e-25
"AKAP9","AKAP9",1.06010490378258e-29,-0.692409269559358,0.52,0.705,2.83440248124349e-25
"ARMH1","ARMH1",1.2485779755081e-29,-0.952240111580421,0.202,0.4,3.33832293311602e-25
"GRK3","GRK3",1.405058021765e-29,0.696905287969123,0.748,0.631,3.75670363279308e-25
"MGAT4C","MGAT4C",1.45416489652702e-29,-0.483793463414491,0.829,0.9,3.88800068384429e-25
"CACNA2D3","CACNA2D3",1.76940124333752e-29,-0.68778565183946,0.791,0.879,4.73084810431152e-25
"ENSG00000233797","ENSG00000233797",1.78454563713588e-29,-1.71104620249627,0.095,0.253,4.77133967001021e-25
"UPP2","UPP2",2.11845749534743e-29,-1.04588490324292,0.168,0.362,5.66411980531042e-25
"ENSG00000259255","ENSG00000259255",2.17967744742194e-29,-0.706361176109815,0.563,0.742,5.82780359117203e-25
"ADAMTS9-AS2","ADAMTS9-AS2",2.57772883942762e-29,0.784165384183322,0.666,0.517,6.89207359797764e-25
"GNAS","GNAS",4.0919886340019e-29,0.820075581164817,0.619,0.46,1.09407500107309e-24
"ENSG00000258561","ENSG00000258561",4.90172829510457e-29,-1.69609462810313,0.051,0.189,1.31057509426211e-24
"EBF1","EBF1",5.27769798186826e-29,1.32462854803612,0.348,0.169,1.41109810941212e-24
"GSN","GSN",5.27821720106313e-29,0.69313864834969,0.723,0.585,1.41123693304825e-24
"ZBTB20","ZBTB20",5.94894798502287e-29,0.27823662781014,0.996,0.993,1.59057022275556e-24
"MALAT1","MALAT1",6.11043912527492e-29,-0.302447394856712,1,0.999,1.63374810892475e-24
"UBASH3B","UBASH3B",2.35020063513336e-28,1.93878775407149,0.194,0.057,6.28373143815605e-24
"GRIK2","GRIK2",2.48946935870092e-28,-1.8552345468661,0.072,0.217,6.65609422435865e-24
"LDB2","LDB2",4.29294011835613e-28,1.1710652719749,0.376,0.194,1.14780339944488e-23
"DAB1","DAB1",5.99814762257133e-28,1.29538246167613,0.392,0.219,1.6037247298469e-23
"NALF1","NALF1",6.55924975854659e-28,-0.527733870097802,0.827,0.882,1.7537466079426e-23
"OLFM2","OLFM2",1.07613645801295e-27,0.95827389291343,0.508,0.333,2.87726604778923e-23
"SRRM2","SRRM2",1.12005183524518e-27,0.746980542604676,0.624,0.483,2.99468259189504e-23
"LINGO1","LINGO1",1.20112015707125e-27,-1.14427314209227,0.155,0.334,3.21143496396139e-23
"SLC9B1","SLC9B1",1.4999966794882e-27,-1.79994945795767,0.045,0.175,4.0105411219476e-23
"CACNB2","CACNB2",1.80721129379251e-27,0.632499127278847,0.832,0.763,4.83194083621303e-23
"EYA1","EYA1",2.20680320719749e-27,-0.65767228807593,0.5,0.678,5.90032973508392e-23
"PRKG1","PRKG1",5.61687444187149e-27,-0.593684340857136,0.642,0.801,1.50178371952318e-22
"APBA2","APBA2",6.01827822473473e-27,0.752489912451089,0.68,0.58,1.60910704894733e-22
"CSGALNACT1","CSGALNACT1",6.08615615255789e-27,-0.583763128084424,0.736,0.83,1.6272555705094e-22
"SDS","SDS",8.70503396191888e-27,-1.82110392307312,0.048,0.176,2.32746493039825e-22
"DNAJB6","DNAJB6",1.13314689595642e-26,1.12091316999535,0.373,0.199,3.02969485571868e-22
"TMEM232","TMEM232",1.15526090171376e-26,-0.748914412976119,0.394,0.589,3.08882107291209e-22
"SHANK2","SHANK2",1.26195088377332e-26,-1.33290389095275,0.095,0.249,3.37407807794472e-22
"LMO3","LMO3",1.56411077541854e-26,-0.773121439409378,0.445,0.613,4.18196298023656e-22
"AQP4-AS1","AQP4-AS1",1.77020091889251e-26,-0.890325010933819,0.422,0.609,4.73298619684291e-22
"SYNM","SYNM",2.95093837528914e-26,1.36123262191723,0.34,0.178,7.88992393401058e-22
"ENSG00000253320","ENSG00000253320",4.23125376659816e-26,-0.816321738287198,0.241,0.437,1.13131031957535e-21
"RGS20","RGS20",5.0899817942057e-26,-1.21416904837521,0.172,0.342,1.36090843231678e-21
"LIFR","LIFR",5.88822266717071e-26,-0.463675566811951,0.867,0.925,1.57433409452143e-21
"WBP2NL","WBP2NL",6.301885105168e-26,-1.23961129229922,0.12,0.279,1.68493502056877e-21
"SEM1","SEM1",8.73362941218864e-26,0.953202448599377,0.463,0.295,2.33511049593688e-21
"TMT1A","TMT1A",9.53906992504717e-26,0.746595796895381,0.639,0.486,2.55046112585986e-21
"AASS","AASS",1.02059128895786e-25,-0.973566521710503,0.214,0.393,2.72875492928664e-21
"FGFR1","FGFR1",1.02240795940388e-25,0.856015181107175,0.543,0.378,2.73361216105816e-21
"S100A6","S100A6",1.27539082283691e-25,1.71995346769651,0.234,0.095,3.41001244301905e-21
"ATP1A2","ATP1A2",1.85720729993089e-25,0.344300530491072,0.951,0.929,4.96561515782522e-21
"ENSG00000259275","ENSG00000259275",2.03491846436436e-25,-1.45689725267904,0.067,0.202,5.44076149817099e-21
"STARD13","STARD13",3.21402132105161e-25,0.473678598590653,0.861,0.789,8.59332880609568e-21
"MT2A","MT2A",3.77072480425956e-25,0.606014709121559,0.749,0.629,1.00817869091488e-20
"ITGB8","ITGB8",3.91211551420513e-25,0.574073134920684,0.789,0.713,1.04598232503303e-20
"DPP10","DPP10",4.00091865510109e-25,-0.794652877229563,0.47,0.647,1.06972562081438e-20
"ATRNL1","ATRNL1",4.07148547667301e-25,2.86752777530977,0.139,0.032,1.08859307189806e-20
"CHDH","CHDH",4.69215759110564e-25,1.13210585457482,0.358,0.194,1.25454217513391e-20
"TMEM38A","TMEM38A",4.69263154829654e-25,0.982646914364627,0.432,0.261,1.25466889706804e-20
"KAT2A","KAT2A",4.84824502139142e-25,0.800119840447644,0.522,0.341,1.29627527136942e-20
"H3-3B","H3-3B",7.25280540373637e-25,-1.45519795387387,0.134,0.288,1.93918258079699e-20
"ADD3","ADD3",7.65580460560729e-25,-0.624241086109914,0.594,0.726,2.04693247740122e-20
"FAM66C","FAM66C",7.75129789458505e-25,-0.962130289385485,0.143,0.313,2.0724645180752e-20
"ARHGAP24","ARHGAP24",1.21148211076253e-24,-1.07852413235743,0.219,0.391,3.23913971954578e-20
"MT1G","MT1G",1.24336735044112e-24,1.22685278064547,0.373,0.208,3.32439128487443e-20
"LOC101927468","LOC101927468",1.33055225881806e-24,-0.926187624824067,0.129,0.295,3.55749757440186e-20
"UTRN","UTRN",1.33929337808906e-24,0.515072736616166,0.847,0.797,3.58086870499672e-20
"CAP2","CAP2",1.37053298338944e-24,2.12950421777738,0.161,0.046,3.66439403768834e-20
"YARS1","YARS1",2.78491698875465e-24,1.12727815504867,0.317,0.157,7.4460325528333e-20
"ZNF518A","ZNF518A",2.7997730222227e-24,-0.777018887320998,0.368,0.54,7.48575312951683e-20
"NPL","NPL",4.18494335049009e-24,-0.457348329025824,0.796,0.888,1.11892830362053e-19
"SPACA6","SPACA6",4.32412067977696e-24,1.30432741444058,0.274,0.124,1.15614014615196e-19
"ENTPD2","ENTPD2",4.70633021889898e-24,-1.21540540735426,0.151,0.313,1.25833151062702e-19
"STON2","STON2",4.92689730228002e-24,-0.615191196487348,0.537,0.687,1.31730453171061e-19
"ENSG00000257060","ENSG00000257060",5.55194225177522e-24,-0.898560811608892,0.244,0.424,1.48442279985714e-19
"ATP2B4","ATP2B4",5.76483504756202e-24,0.480564123208251,0.792,0.692,1.54134394666666e-19
"PLXNA4","PLXNA4",5.90410296119586e-24,1.52968636548735,0.285,0.139,1.57858000873494e-19
"S100B","S100B",6.40929823485809e-24,-0.647268644700322,0.26,0.453,1.71365406905401e-19
"OSBPL11","OSBPL11",7.09133379264658e-24,-0.676340855449713,0.503,0.646,1.89600991613992e-19
"CRB1","CRB1",7.43338874082984e-24,-0.701980243867485,0.418,0.597,1.98746514763567e-19
"MYH15","MYH15",8.70105611203358e-24,-1.90424238909338,0.016,0.109,2.32640137267442e-19
"HMGN1","HMGN1",1.07873638195406e-23,-1.19950818218243,0.099,0.243,2.88421746443057e-19
"IGFBP7","IGFBP7",1.08122084790489e-23,0.808674768212917,0.576,0.434,2.89086018104331e-19
"TMEM108","TMEM108",1.29076471547508e-23,-0.710158178536705,0.374,0.555,3.45111761976571e-19
"C11orf65","C11orf65",1.32605933266061e-23,-1.51315266493949,0.061,0.187,3.54548483773468e-19
"RYR3","RYR3",1.37701873367993e-23,-0.36145257252424,0.934,0.959,3.68173498824004e-19
"LOC101926964","LOC101926964",1.52982969438065e-23,-0.661940092349929,0.382,0.564,4.09030565386555e-19
"NEBL","NEBL",1.62389368512015e-23,0.321797419687523,0.97,0.959,4.34180454590573e-19
"KREMEN1","KREMEN1",1.66169368579091e-23,-1.01315778427207,0.15,0.313,4.44287040769916e-19
"MAML2","MAML2",2.17438294106336e-23,0.434420406432224,0.925,0.888,5.81364766952112e-19
"NUPR1","NUPR1",2.63487867744477e-23,1.31289108001555,0.303,0.154,7.04487511988408e-19
"AHI1-DT","AHI1-DT",2.9866322142273e-23,-1.19844947937764,0.131,0.28,7.98535855117953e-19
"SNAP25-AS1","SNAP25-AS1",4.1474344372596e-23,1.85528695256942,0.19,0.068,1.1088995454901e-18
"FGFR3","FGFR3",4.24100476860341e-23,-0.490391045919075,0.623,0.806,1.13391744498149e-18
"TMOD1","TMOD1",4.80906330966758e-23,1.87049403137516,0.169,0.054,1.28579925710582e-18
"ENSG00000237919","ENSG00000237919",6.58945789381178e-23,-1.01374590257085,0.096,0.24,1.76182335706846e-18
"DNAJA1","DNAJA1",7.30149977246143e-23,1.58123794538673,0.18,0.06,1.95220199416301e-18
"RNF24","RNF24",9.57313644237427e-23,0.776793005101764,0.563,0.416,2.55956949059761e-18
"REV3L","REV3L",1.39877599341736e-22,-0.507350294019213,0.733,0.846,3.7399073736e-18
"CHST11","CHST11",1.88760598924569e-22,0.66738481390309,0.72,0.625,5.04689213344621e-18
"DDX3Y","DDX3Y",2.26919786243675e-22,1.32080981902128,0.26,0.12,6.06715432479714e-18
"SERPINH1","SERPINH1",2.49575991812458e-22,1.91225536051654,0.13,0.031,6.67291329308969e-18
"BNIP3L","BNIP3L",2.59948041475145e-22,1.03744254177337,0.441,0.292,6.95023078492096e-18
"ZC2HC1A","ZC2HC1A",2.71950547041139e-22,-0.937611042524581,0.203,0.37,7.27114177623892e-18
"NAALADL2","NAALADL2",2.9704592299149e-22,-0.701196071769976,0.476,0.635,7.94211684302347e-18
"GBP2","GBP2",3.51075256087121e-22,2.79107705994048,0.111,0.021,9.38669912200136e-18
"DST","DST",3.51336753080613e-22,-0.277208030047646,0.974,0.983,9.39369076711636e-18
"ANKRD36C","ANKRD36C",5.51057841583476e-22,-0.898211297685001,0.214,0.38,1.47336335104174e-17
"ASPH","ASPH",6.2734923890265e-22,-0.409057666826457,0.778,0.868,1.67734366005402e-17
"NCKAP5","NCKAP5",7.04552074656768e-22,-0.49447004231073,0.528,0.683,1.8837608820098e-17
"CABLES1","CABLES1",8.04992436102482e-22,-0.3952297007201,0.808,0.905,2.1523082764072e-17
"SLC6A1","SLC6A1",1.04306789122876e-21,-0.511001796943859,0.573,0.712,2.78885062077832e-17
"CFAP418-AS1","CFAP418-AS1",1.07870755193767e-21,-1.34689479672444,0.125,0.263,2.88414038161575e-17
"BMP2K","BMP2K",1.0843987417102e-21,-0.593662968287837,0.562,0.691,2.89935691571055e-17
"CNKSR2","CNKSR2",1.09204994147471e-21,-0.729041377101362,0.447,0.604,2.91981392852093e-17
"HMGCLL1","HMGCLL1",1.15726440583198e-21,-0.747182189134779,0.237,0.411,3.09417784187295e-17
"ACTN4","ACTN4",1.25321531209908e-21,1.05347505984065,0.365,0.216,3.35072177995932e-17
"SFPQ","SFPQ",1.51398682224956e-21,-0.687877914520051,0.395,0.559,4.04794656664866e-17
"ENSG00000255471","ENSG00000255471",1.63016058728275e-21,-1.95036081802624,0.032,0.131,4.35856036221789e-17
"PRKAG2","PRKAG2",1.85635196298077e-21,-0.770837661709766,0.262,0.43,4.96332824342169e-17
"GRID2","GRID2",2.01341587662023e-21,-0.774590670327282,0.503,0.616,5.38327002931951e-17
"DLGAP2","DLGAP2",2.60762526971656e-21,-1.93415415470112,0.037,0.137,6.97200768364116e-17
"ENSG00000250156","ENSG00000250156",2.61743108261437e-21,-1.13868331015879,0.106,0.244,6.99822548558604e-17
"SESN1","SESN1",2.7900289159354e-21,0.745241001144824,0.533,0.384,7.45970031253649e-17
"HPSE2","HPSE2",2.86549339549226e-21,0.261040092595848,0.991,0.936,7.66146969152766e-17
"MKNK2","MKNK2",3.10141191647566e-21,1.2142275765959,0.295,0.151,8.29224504108097e-17
"DNAJB1","DNAJB1",3.48478220204654e-21,1.20361035698201,0.267,0.128,9.31726217361183e-17
"PHKG1","PHKG1",3.61445527255062e-21,-1.05196451435744,0.14,0.287,9.6639690622186e-17
"NRBP2","NRBP2",4.64627345727569e-21,-0.779644259958267,0.294,0.463,1.2422741342718e-16
"GLI3","GLI3",4.91215074128705e-21,-0.62337853424458,0.594,0.71,1.31336174369792e-16
"ENSG00000271538","ENSG00000271538",4.96435918565234e-21,-1.83451972666659,0.036,0.136,1.32732071546787e-16
"CCDC88A","CCDC88A",5.77934925515653e-21,-0.506341569733094,0.647,0.781,1.5452246103512e-16
"BAALC","BAALC",6.07799567240754e-21,-0.59557996367243,0.563,0.705,1.6250737029316e-16
"ENSG00000237764","ENSG00000237764",6.46287769208181e-21,-1.30424420641303,0.122,0.258,1.72797960853191e-16
"MDFIC","MDFIC",7.24373091544e-21,-1.12760075029089,0.095,0.225,1.93675633486119e-16
"EIF3E","EIF3E",9.3554790942462e-21,-0.736940928581258,0.323,0.486,2.50137444542861e-16
"GABBR2","GABBR2",1.20966043502635e-20,-2.5924766653111,0.039,0.136,3.23426910512995e-16
"MALRD1","MALRD1",1.28459663608321e-20,-0.939547249608254,0.158,0.31,3.43462602589568e-16
"ENSG00000249776","ENSG00000249776",1.37700152207869e-20,-0.735318502029442,0.295,0.467,3.68168896958179e-16
"GOLGA8A.1","GOLGA8A.1",1.599488593706e-20,-0.939445469489329,0.142,0.288,4.27655265299174e-16
"ZBTB1","ZBTB1",1.63124797207466e-20,0.914616875387583,0.424,0.277,4.36146770293603e-16
"ENSG00000260664","ENSG00000260664",1.77233799444599e-20,-1.09449622101928,0.109,0.243,4.73870009575025e-16
"AGMO","AGMO",1.95264713325744e-20,-1.32005709508151,0.119,0.254,5.22079264019042e-16
"ST7","ST7",2.08360731354171e-20,-0.550266347729458,0.554,0.691,5.57094087421648e-16
"CD47","CD47",2.3492705334337e-20,-0.791138443276741,0.311,0.464,6.28124462524167e-16
"CLCN7","CLCN7",2.56241926810928e-20,1.21128664921409,0.281,0.144,6.85114039714378e-16
"AK3","AK3",2.66975118926754e-20,0.665782361685846,0.614,0.495,7.13811375474461e-16
"STAC2","STAC2",2.75410921792138e-20,1.43091908025998,0.138,0.039,7.36366181595639e-16
"RORA","RORA",2.82569757443632e-20,0.242608725692993,0.997,0.996,7.5550676047704e-16
